$GATE WITHDRAWAL AT SEG76                                    ELEV OF WITHDRAWAL CENTERLINE:7.       

JDAY,QWD(m3s-1)
  40588.4167,     11.6495
  40588.4588,     11.4504
  40588.5000,     11.2519
  40588.5424,     11.0543
  40588.5837,     10.8586
  40588.6250,     10.6619
  40588.6669,     10.4645
  40588.7087,     10.2665
  40588.7500,     10.0705
  40588.7917,      9.8736
  40588.8337,      9.6745
  40588.8750,      9.4790
  40588.9173,      9.2787
  40588.9587,      9.0826
  40589.0000,      8.8852
  40589.0417,      8.9740
  40589.0837,      9.0675
  40589.1250,      9.1607
  40589.1666,      9.2522
  40589.2086,      9.3458
  40589.2500,      9.4388
  40589.2916,      9.5307
  40589.3336,      9.6242
  40589.3750,      9.7176
  40589.4174,      9.8102
  40589.4589,      9.9029
  40589.5000,      9.9946
  40589.5420,     10.0879
  40589.5839,     10.1813
  40589.6250,     10.2745
  40589.6667,     10.3657
  40589.7089,     10.4596
  40589.7500,     10.5519
  40589.7922,     10.6450
  40589.8339,     10.7380
  40589.8750,     10.8311
  40589.9168,     10.9228
  40589.9588,     11.0164
  40590.0000,     11.1079
  40590.0423,     11.2164
  40590.0838,     11.3230
  40590.1250,     11.4300
  40590.1672,     11.5373
  40590.2088,     11.6442
  40590.2500,     11.7510
  40590.2920,     11.8578
  40590.3338,     11.9652
  40590.3750,     12.0720
  40590.4172,     12.1796
  40590.4588,     12.2863
  40590.5000,     12.3930
  40590.5419,     12.5000
  40590.5838,     12.6075
  40590.6250,     12.7137
  40590.6667,     12.8206
  40590.7089,     12.9288
  40590.7500,     13.0349
  40590.7927,     13.1435
  40590.8338,     13.2497
  40590.8750,     13.3570
  40590.9169,     13.4635
  40590.9587,     13.5707
  40591.0000,     13.6768
  40591.0422,     13.1122
